game_id,team_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts
22400363,1610612741,2024-12-19,CHI @ BOS,W,240,42,94,0.447,19,52,0.365,14,16,0.875,11,45,56,23,2,2,10,19,117
22401223,1610612741,2024-12-16,CHI @ TOR,W,240,43,93,0.462,14,40,0.35,22,28,0.786,8,33,41,33,12,8,12,23,122
22401212,1610612741,2024-12-13,CHI vs. CHA,W,240,37,93,0.398,14,51,0.275,21,25,0.84,14,38,52,27,12,11,16,19,109
22400347,1610612741,2024-12-08,CHI vs. PHI,L,240,35,86,0.407,19,54,0.352,11,12,0.917,2,33,35,29,9,3,15,18,100
22400336,1610612741,2024-12-06,CHI vs. IND,L,240,46,97,0.474,21,50,0.42,10,12,0.833,8,30,38,33,8,6,12,13,123
22400331,1610612741,2024-12-05,CHI @ SAS,W,240,52,90,0.578,17,37,0.459,18,23,0.783,11,39,50,36,6,5,17,26,139
22400317,1610612741,2024-12-02,CHI vs. BKN,W,240,48,92,0.522,16,47,0.34,16,19,0.842,11,43,54,33,8,5,16,16,128
22400047,1610612741,2024-11-29,CHI vs. BOS,L,240,48,93,0.516,20,51,0.392,13,16,0.813,5,38,43,28,7,2,8,17,129
22400289,1610612741,2024-11-27,CHI @ ORL,L,240,46,87,0.529,16,42,0.381,11,16,0.688,7,30,37,30,9,6,18,26,119
22400035,1610612741,2024-11-26,CHI @ WAS,W,240,47,94,0.5,14,40,0.35,19,22,0.864,8,42,50,29,6,4,10,22,127
22400266,1610612741,2024-11-23,CHI vs. MEM,L,240,49,97,0.505,19,42,0.452,14,19,0.737,10,25,35,29,4,8,11,14,131
22400030,1610612741,2024-11-22,CHI vs. ATL,W,240,49,86,0.57,19,43,0.442,19,21,0.905,5,36,41,36,8,10,19,17,136
22400253,1610612741,2024-11-20,CHI @ MIL,L,240,41,88,0.466,17,45,0.378,7,7,1.0,5,28,33,25,7,2,14,23,106
22400244,1610612741,2024-11-18,CHI @ DET,W,240,44,91,0.484,23,46,0.5,11,14,0.786,10,36,46,28,3,5,10,16,122
22400241,1610612741,2024-11-17,CHI vs. HOU,L,240,36,107,0.336,14,56,0.25,21,22,0.955,13,34,47,26,8,7,13,21,107
22400013,1610612741,2024-11-15,CHI @ CLE,L,240,45,88,0.511,20,42,0.476,16,20,0.8,3,33,36,32,7,4,17,20,126
22400219,1610612741,2024-11-13,CHI @ NYK,W,240,44,82,0.537,14,36,0.389,22,27,0.815,7,33,40,31,10,6,18,17,124
22400212,1610612741,2024-11-11,CHI vs. CLE,L,240,43,87,0.494,14,38,0.368,13,16,0.813,8,43,51,26,7,5,20,17,113
22400198,1610612741,2024-11-09,CHI @ ATL,W,240,46,92,0.5,13,39,0.333,20,23,0.87,13,34,47,30,12,6,17,18,125
22400181,1610612741,2024-11-07,CHI vs. MIN,L,240,47,88,0.534,15,36,0.417,10,15,0.667,10,22,32,30,9,4,13,20,119
22400176,1610612741,2024-11-06,CHI @ DAL,L,240,36,86,0.419,12,42,0.286,15,23,0.652,14,37,51,25,8,2,22,17,99
22400160,1610612741,2024-11-04,CHI vs. UTA,L,240,45,95,0.474,14,37,0.378,22,25,0.88,10,26,36,36,7,7,9,23,126
22400136,1610612741,2024-11-01,CHI @ BKN,L,240,38,88,0.432,17,44,0.386,19,24,0.792,10,34,44,24,5,3,16,15,112
22400123,1610612741,2024-10-30,CHI vs. ORL,W,240,36,84,0.429,13,34,0.382,17,25,0.68,9,45,54,23,6,2,14,16,102
22400108,1610612741,2024-10-28,CHI @ MEM,W,240,45,100,0.45,25,53,0.472,11,17,0.647,11,39,50,36,5,6,9,15,126
22400091,1610612741,2024-10-26,CHI vs. OKC,L,240,32,92,0.348,15,53,0.283,16,22,0.727,11,50,61,23,6,2,26,19,95
22400083,1610612741,2024-10-25,CHI @ MIL,W,240,46,96,0.479,21,47,0.447,20,23,0.87,9,37,46,30,10,4,9,17,133
22400069,1610612741,2024-10-23,CHI @ NOP,L,240,42,86,0.488,10,34,0.294,17,25,0.68,9,38,47,26,4,2,21,16,111
22401194,1610612742,2025-04-13,DAL @ MEM,L,240,38,87,0.437,5,28,0.179,16,22,0.727,10,28,38,20,6,3,18,13,97
22401178,1610612742,2025-04-11,DAL vs. TOR,W,240,49,89,0.551,15,34,0.441,11,17,0.647,12,44,56,34,8,10,17,12,124
